SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
533068,ARROW TEX   ,B ,Q,16.75,17.80,16.75,17.80,17.80,18.95,6,1414,23714.00,
533080,MOLDTKPACK  ,B ,Q,253.95,260.85,244.70,245.00,245.00,248.35,14,326,81743.00,
533088,MAH HOLIDAY ,A ,Q,235.00,241.35,234.20,235.80,234.25,235.75,35,584,138290.00,
533090,EXCEL       ,T ,Q,1.20,1.32,1.20,1.20,1.20,1.26,85,319329,383195.00,
533095,BENGLA& ASM ,B ,Q,1590.00,1590.00,1555.00,1555.60,1555.00,1595.00,46,242,378546.00,
533096,ADANI POWER ,A ,Q,44.95,45.85,43.50,44.40,44.40,44.85,2812,1736809,77344439.00,
533098,NHPC        ,A ,Q,23.75,23.75,23.05,23.10,23.15,23.30,512,120142,2787783.00,
533103,JINDALCOTEX ,T ,Q,4.27,4.27,4.27,4.27,4.27,4.49,2,170,725.00,
533104,GLOBUS SPR  ,B ,Q,136.55,137.00,133.90,134.05,133.95,134.95,136,6564,887017.00,
533106,OIL INDIA   ,A ,Q,182.00,184.35,178.00,181.80,181.80,180.85,1110,72474,13241528.00,
533107,RNAVAL      ,B ,Q,8.25,8.92,7.86,8.80,8.80,8.11,821,203982,1791003.00,
533108,BHILWRA TEC ,X ,Q,7.20,7.50,6.81,7.50,7.50,7.56,12,970,7115.00,
533109,EURO MULTI  ,T ,Q,1.20,1.20,1.20,1.20,1.20,1.22,1,25,30.00,
533121,EXPLEOSOL   ,B ,Q,463.00,471.00,463.00,470.65,470.00,478.50,4,30,14005.00,
533122,RTNPOWER    ,B ,Q,2.75,2.75,2.60,2.60,2.60,2.64,152,199929,524382.00,
533137,DEN NETWORK ,B ,Q,67.00,67.00,65.30,65.45,65.65,65.50,13,120,7857.00,
533138,ASTEC LIFE  ,B ,Q,501.10,509.55,501.00,501.70,501.00,509.90,76,314,158019.00,
533144,COX KINGS   ,A ,Q,119.65,122.35,119.00,121.60,122.35,120.65,141,7495,906348.00,
533146,DLINK IND   ,B ,Q,81.00,83.20,81.00,82.75,83.20,82.15,11,637,52371.00,
533148,JSW ENERGY  ,A ,Q,69.85,71.00,69.50,70.60,70.50,69.65,460,54123,3813868.00,
533149,ESSAR SECU  ,XT,Q,1.61,1.67,1.61,1.65,1.67,1.67,9,1062,1730.00,
533150,GODREJ PROP ,A ,Q,835.00,849.45,816.65,820.75,819.00,829.70,1426,34524,28901215.00,
533151,D B CORP    ,A ,Q,189.00,189.00,178.00,185.20,186.50,187.35,124,3200,584294.00,
533152,MBL INFRA   ,B ,Q,13.24,13.24,12.70,12.70,12.70,12.70,3,315,4115.00,
533155,JUBL FOOD   ,A ,Q,1328.00,1364.30,1315.10,1347.15,1347.15,1324.05,2039,56118,75664518.00,
533156,VASCON ENG  ,B ,Q,14.41,14.55,14.25,14.38,14.25,14.55,35,8148,117384.00,
533157,SYNCOM HEAL ,T ,Q,1.70,1.70,1.67,1.67,1.67,1.75,15,4926,8231.00,
533158,THANGAMAYIL ,B ,Q,320.00,320.00,317.00,317.00,317.00,321.35,3,90,28610.00,
533160,D B REALTY  ,B ,Q,14.41,15.00,14.05,14.77,14.77,14.85,209,28715,420695.00,
533161,EMMBI       ,B ,Q,125.75,131.55,125.60,130.00,130.00,129.00,23,846,110138.00,
533162,HATHWAY CAB ,B ,Q,30.60,31.70,29.50,30.10,30.20,30.45,178,31920,990324.00,
533163,ARSS INFRA  ,T ,Q,53.40,53.40,51.00,51.10,51.10,53.05,17,1916,99913.00,
533164,TEXMO PIPES ,B ,Q,19.30,19.30,18.55,18.55,18.55,18.65,15,4124,77615.00,
533166,SUNDARAMMUL ,B ,Q,1.61,1.65,1.58,1.63,1.65,1.62,26,41295,66948.00,
533167,CORO ENGG   ,X ,Q,26.00,28.55,25.50,27.00,27.00,25.75,12,2466,65468.00,
533168,ROSSELL IND ,B ,Q,62.00,62.00,60.00,60.15,60.15,62.00,29,1679,101503.00,
533169,MAN INFRA   ,B ,Q,37.00,37.00,34.45,34.85,34.85,35.25,67,6662,233508.00,
533170,TAMBOLI CAP ,X ,Q,60.00,60.00,59.50,60.00,60.00,60.00,6,733,43978.00,
533171,UNITED BANK ,B ,Q,10.95,11.10,10.95,10.97,10.97,10.85,90,50633,557629.00,
533176,DQ ENT      ,B ,Q,6.27,6.27,6.27,6.27,6.27,6.59,3,360,2257.00,
533177,IL&FS TRANS ,Z ,Q,5.20,5.20,4.78,4.84,5.01,5.03,104,51063,248810.00,
533179,PERSISTENT  ,A ,Q,633.85,634.65,612.70,628.45,628.45,639.35,3996,10261,6444074.00,
533181,INTRASOFT   ,T ,Q,125.00,125.00,125.00,125.00,125.00,120.15,1,1,125.00,
533189,GOENKA DIAM ,Z ,Q,0.40,0.40,0.39,0.40,0.40,0.40,9,58340,22836.00,
533192,KCP SUGAR IN,B ,Q,16.05,16.05,15.50,15.70,15.70,16.00,29,7393,116530.00,
533193,KIRLOSKAR EL,B ,Q,15.85,16.00,15.10,15.60,15.60,15.90,68,5268,82437.00,
533200,TALWALKAR   ,B ,Q,51.40,53.80,50.60,52.95,53.35,51.80,212,67098,3549621.00,
533202,NITESH EST  ,B ,Q,5.45,5.65,5.31,5.50,5.50,5.46,32,14330,78915.00,
533203,TARAPUR TRA ,T ,Q,5.29,5.29,5.29,5.29,5.29,5.29,2,200,1058.00,
533206,SJVN        ,A ,Q,23.75,24.15,23.75,24.05,24.15,24.05,110,15911,381827.00,
533207,JPINFRATEC  ,B ,Q,2.33,2.33,2.21,2.21,2.21,2.32,237,488398,1085532.00,
533208,EMAMI PAPER ,B ,Q,167.00,167.00,158.65,166.00,166.00,166.25,24,2678,439352.00,
533210,KRITI NUTRI ,X ,Q,29.80,29.80,28.00,28.95,28.95,28.20,31,2103,60429.00,
533211,PARAB DRUGS ,T ,Q,1.63,1.63,1.51,1.51,1.51,1.58,9,8200,12394.00,
533216,TECHNOFAB   ,B ,Q,79.90,80.00,79.70,80.00,80.00,79.95,3,16,1278.00,
533217,HMVL        ,B ,Q,113.90,113.90,108.00,113.75,113.30,113.90,20,200,22268.00,
533218,EMAMIREAL   ,B ,Q,107.30,118.60,107.30,110.50,111.30,107.05,72,3544,400450.00,
533221,ASIAN HTL W ,B ,Q,333.05,346.00,333.05,340.10,344.00,324.20,7,2007,682355.00,
533227,ASIAN HTL E ,B ,Q,243.00,243.00,227.30,231.50,232.00,235.25,5,29,6873.00,
533228,BHARATFIN   ,A ,Q,1020.00,1020.00,975.00,981.20,981.20,1007.65,604,62745,62453359.00,
533229,BAJAJCON    ,A ,Q,328.00,328.00,324.00,326.65,327.40,328.90,148,4432,1446473.00,
533230,HDFCMFGETF  ,E ,Q,2878.50,2878.50,2860.00,2860.00,2860.00,2883.41,15,43,123322.00,
533239,PRAKASHSTL  ,B ,Q,0.30,0.30,0.30,0.30,0.30,0.30,6,20002,6000.00,
533244,ICICIGOLD   ,E ,Q,28.75,28.80,28.50,28.75,28.75,29.00,6,178,5095.00,
533248,GPPL        ,A ,Q,88.30,89.15,86.00,86.30,86.65,88.10,287,229965,20229407.00,
533252,WELSPUN INV ,B ,Q,138.20,159.65,137.00,151.00,151.00,138.20,5,129,18442.00,
533257,INDOSOLAR   ,B ,Q,1.85,1.89,1.84,1.86,1.86,1.88,37,36335,67762.00,
533259,SASTASUNDR  ,B ,Q,116.00,116.00,116.00,116.00,116.00,119.00,1,16,1856.00,
533260,CAREERP     ,B ,Q,69.00,69.50,69.00,69.45,69.10,68.50,3,2175,151089.00,
533261,EROS MEDIA  ,B ,Q,71.60,71.60,67.70,68.05,68.00,71.60,338,29031,2000148.00,
533262,RAMKY INFRA ,B ,Q,100.50,100.50,95.15,95.70,95.15,100.50,118,7649,741416.00,
533263,GREENPOWER  ,T ,Q,4.04,4.04,4.04,4.04,4.04,3.85,73,55421,223900.00,
533267,CANTABIL    ,B ,Q,242.00,266.55,240.00,261.90,263.00,244.25,106,4216,1079787.00,
533269,VATECH WABA ,A ,Q,284.10,287.85,275.00,276.35,276.35,285.15,343,6908,1938820.00,
533270,BEDMUTHA IN ,B ,Q,16.85,17.30,16.80,17.10,17.30,17.15,28,2939,49744.00,
533271,ASHOKA      ,A ,Q,123.90,123.90,120.25,121.00,120.25,123.65,452,6812,831545.00,
533272,CEBBCO      ,B ,Q,18.25,18.80,18.20,18.20,18.20,18.00,13,1883,34544.00,
533273,OBEROI REAL ,A ,Q,513.95,518.00,505.60,515.35,514.35,510.00,312,6573,3358594.00,
533274,PRESTIGE    ,A ,Q,261.50,262.80,257.10,258.55,257.20,259.15,163,3129,815817.00,
533275,GYSCOAL     ,B ,Q,4.63,4.63,4.05,4.20,4.20,4.29,7,21761,100272.00,
533278,COAL INDIA  ,A ,Q,252.00,254.50,250.70,251.85,251.85,251.95,1353,764196,192799016.00,
533282,GRAVITA     ,B ,Q,85.65,85.65,80.20,82.10,80.85,85.30,73,3136,260366.00,
533284,RPP INFRA   ,B ,Q,148.70,148.70,134.80,139.80,139.80,142.05,276,8742,1220567.00,
533286,MOIL LTD    ,A ,Q,152.10,153.30,151.45,152.05,152.05,153.90,194,6434,981453.00,
533287,ZEE LEARN   ,B ,Q,26.50,26.85,25.80,26.25,26.40,26.40,155,8275,216203.00,
533289,KESAR TERMI ,B ,Q,58.00,58.00,58.00,58.00,58.00,59.50,10,1000,58000.00,
533292,A2ZINFRA    ,B ,Q,18.00,18.00,17.20,17.30,17.25,17.50,42,5515,96521.00,
533293,KIRLOIL ENG ,B ,Q,165.00,165.15,152.40,164.65,164.65,162.05,95,1933,309687.00,
533294,RAVI KUMAR  ,T ,Q,7.79,8.11,7.79,8.09,8.09,8.20,3,1006,7838.00,
533295,PUNJABNSIND ,B ,Q,27.95,28.00,27.05,27.95,28.00,27.90,43,2943,81799.00,
533296,FMNL        ,T ,Q,40.95,41.25,38.80,39.60,40.80,40.70,19,3769,150639.00,
533298,SURANASOL   ,B ,Q,6.71,7.19,6.71,7.19,7.19,7.20,6,163,1141.00,
533301,SHEKHAWATI  ,T ,Q,0.24,0.24,0.24,0.24,0.24,0.23,6,5023,1205.00,
533302,KALYANI INV ,B ,Q,1788.00,1810.00,1777.30,1789.00,1790.00,1787.95,18,49,87735.00,
533303,BF INVEST   ,B ,Q,216.75,224.40,216.75,219.00,219.00,221.00,152,3019,667177.00,
533306,SUMMIT SECU ,B ,Q,586.00,600.00,562.00,581.20,581.20,604.55,16,78,45719.00,
533310,MIDVAL ENT  ,X ,Q,2.06,2.06,2.06,2.06,2.06,2.06,1,250,515.00,
